title,rating,votes,synopsis,age_rating,mainLead1,mainLead2,startYear,endYear,writer,director,id,runtimeMinutes,image_url,genres_Action,"genres_Action,Adventure,Animation","genres_Action,Adventure,Comedy","genres_Action,Adventure,Drama","genres_Action,Adventure,Family","genres_Action,Adventure,Fantasy","genres_Action,Adventure,Sci-Fi","genres_Action,Animation,Comedy","genres_Action,Animation,Fantasy","genres_Action,Biography,Crime","genres_Action,Biography,Drama","genres_Action,Biography,History","genres_Action,Comedy","genres_Action,Comedy,Crime","genres_Action,Comedy,Drama","genres_Action,Comedy,Fantasy","genres_Action,Comedy,History","genres_Action,Comedy,Mystery","genres_Action,Comedy,Reality-TV","genres_Action,Comedy,Romance","genres_Action,Comedy,Thriller","genres_Action,Crime,Drama","genres_Action,Crime,Mystery","genres_Action,Crime,Sci-Fi","genres_Action,Crime,Thriller","genres_Action,Drama","genres_Action,Drama,Fantasy","genres_Action,Drama,History","genres_Action,Drama,Horror","genres_Action,Drama,Mystery","genres_Action,Drama,Romance","genres_Action,Drama,Sci-Fi","genres_Action,Drama,Thriller","genres_Action,Fantasy","genres_Action,Fantasy,History","genres_Action,Fantasy,Horror","genres_Action,Fantasy,Sci-Fi","genres_Action,Fantasy,Short","genres_Action,Game-Show,Reality-TV","genres_Action,History,Romance","genres_Action,Horror,Sci-Fi","genres_Action,Mystery,Romance","genres_Action,Mystery,Thriller","genres_Action,Romance","genres_Action,Romance,Thriller","genres_Action,Thriller","genres_Adventure,Animation,Comedy","genres_Adventure,Animation,Drama","genres_Adventure,Animation,Family","genres_Adventure,Animation,Fantasy","genres_Adventure,Animation,Sci-Fi","genres_Adventure,Comedy,Drama","genres_Adventure,Comedy,Family","genres_Adventure,Comedy,Game-Show","genres_Adventure,Comedy,Reality-TV","genres_Adventure,Crime,Drama","genres_Adventure,Drama,Fantasy","genres_Adventure,Drama,History","genres_Adventure,Drama,Mystery","genres_Adventure,Mystery","genres_Adventure,Reality-TV",genres_Animation,"genres_Animation,Comedy","genres_Animation,Comedy,Drama","genres_Animation,Comedy,Family","genres_Animation,Comedy,Fantasy","genres_Animation,Comedy,Musical","genres_Animation,Comedy,Sci-Fi","genres_Animation,Comedy,Short","genres_Animation,Comedy,Sport","genres_Animation,Drama,Romance","genres_Animation,Family","genres_Animation,Family,Fantasy","genres_Animation,Family,Music","genres_Animation,Family,Musical","genres_Animation,Fantasy,Music","genres_Animation,Music,Sci-Fi","genres_Animation,Mystery,Short","genres_Biography,Drama,History",genres_Comedy,"genres_Comedy,Crime","genres_Comedy,Crime,Drama","genres_Comedy,Crime,Mystery","genres_Comedy,Crime,Romance","genres_Comedy,Crime,Thriller","genres_Comedy,Drama","genres_Comedy,Drama,Family","genres_Comedy,Drama,Fantasy","genres_Comedy,Drama,History","genres_Comedy,Drama,Horror","genres_Comedy,Drama,Music","genres_Comedy,Drama,Mystery","genres_Comedy,Drama,Romance","genres_Comedy,Drama,Sport","genres_Comedy,Family,Reality-TV","genres_Comedy,Family,Romance","genres_Comedy,Fantasy","genres_Comedy,Fantasy,History","genres_Comedy,Fantasy,Horror","genres_Comedy,Fantasy,Music","genres_Comedy,Fantasy,Mystery","genres_Comedy,Fantasy,Romance","genres_Comedy,Fantasy,Thriller","genres_Comedy,Game-Show","genres_Comedy,Game-Show,Horror","genres_Comedy,Game-Show,Mystery","genres_Comedy,Game-Show,Reality-TV","genres_Comedy,History,Romance","genres_Comedy,Music","genres_Comedy,Music,Reality-TV","genres_Comedy,Music,Romance","genres_Comedy,Mystery","genres_Comedy,Mystery,Romance","genres_Comedy,Mystery,Sci-Fi","genres_Comedy,Mystery,Thriller","genres_Comedy,Reality-TV","genres_Comedy,Romance","genres_Comedy,Romance,Sci-Fi","genres_Comedy,Romance,Sport","genres_Comedy,Talk-Show","genres_Comedy,Thriller",genres_Crime,"genres_Crime,Drama","genres_Crime,Drama,Family","genres_Crime,Drama,Fantasy","genres_Crime,Drama,Mystery","genres_Crime,Drama,Romance","genres_Crime,Drama,Thriller","genres_Crime,Fantasy","genres_Crime,Fantasy,Mystery","genres_Crime,Fantasy,Romance","genres_Crime,Game-Show,Reality-TV","genres_Crime,Horror,Mystery","genres_Crime,Mystery","genres_Crime,Mystery,Romance","genres_Crime,Mystery,Thriller","genres_Crime,Romance","genres_Crime,Sci-Fi,Thriller","genres_Crime,Thriller",genres_Documentary,"genres_Documentary,Drama,Reality-TV","genres_Documentary,Game-Show,Music","genres_Documentary,History","genres_Documentary,Music",genres_Drama,"genres_Drama,Family","genres_Drama,Family,Romance","genres_Drama,Family,Thriller","genres_Drama,Fantasy","genres_Drama,Fantasy,History","genres_Drama,Fantasy,Horror","genres_Drama,Fantasy,Music","genres_Drama,Fantasy,Mystery","genres_Drama,Fantasy,Romance","genres_Drama,Fantasy,Thriller","genres_Drama,History","genres_Drama,History,Mystery","genres_Drama,History,Romance","genres_Drama,History,Thriller","genres_Drama,History,War","genres_Drama,Horror","genres_Drama,Horror,Mystery","genres_Drama,Horror,Romance","genres_Drama,Horror,Thriller","genres_Drama,Music","genres_Drama,Music,Reality-TV","genres_Drama,Music,Romance","genres_Drama,Musical,Romance","genres_Drama,Mystery","genres_Drama,Mystery,Romance","genres_Drama,Mystery,Sci-Fi","genres_Drama,Mystery,Thriller","genres_Drama,Romance","genres_Drama,Romance,Sci-Fi","genres_Drama,Romance,Short","genres_Drama,Romance,Sport","genres_Drama,Romance,Thriller","genres_Drama,Sci-Fi,Thriller","genres_Drama,Sport","genres_Drama,Thriller",genres_Family,"genres_Family,Romance",genres_Fantasy,"genres_Fantasy,History,Horror","genres_Fantasy,History,Romance","genres_Fantasy,Horror,Mystery","genres_Fantasy,Mystery","genres_Fantasy,Mystery,Romance","genres_Fantasy,Mystery,Sci-Fi","genres_Fantasy,Mystery,Thriller","genres_Fantasy,Romance","genres_Fantasy,Romance,Sport",genres_Game-Show,"genres_Game-Show,Music,Musical","genres_Game-Show,Music,Reality-TV","genres_Game-Show,Reality-TV","genres_Game-Show,Reality-TV,Romance","genres_Game-Show,Reality-TV,Talk-Show","genres_Game-Show,Sport","genres_Game-Show,Talk-Show",genres_History,"genres_History,Romance","genres_History,War",genres_Horror,"genres_Horror,Mystery,Short","genres_Horror,Mystery,Thriller",genres_Music,"genres_Music,Musical","genres_Music,Reality-TV","genres_Music,Romance","genres_Music,Sport","genres_Music,Talk-Show",genres_Musical,genres_Mystery,"genres_Mystery,Romance","genres_Mystery,Sci-Fi","genres_Mystery,Thriller",genres_Reality-TV,"genres_Reality-TV,Romance","genres_Reality-TV,Sport",genres_Romance,"genres_Romance,Sci-Fi","genres_Romance,Thriller",genres_Sci-Fi,genres_Sport,genres_Talk-Show,genres_Thriller,genres_War,genres_\N
Mom's Dead Upset,0.7384615384615384,10,A story about a family living in the era that analog and digital generation coexists.,Unknown,Kim Hye-ja,Ryu Jin,2008,2008,['Soo-Hyun Kim'],['Jung Eul-young'],tt13729286,0.07194994786235663,"https://m.media-amazon.com/images/M/MV5BY2ZhZmY0OTMtZjM0My00MWM0LWE4YmUtZDVkYTlkYzI1OTcxXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Backflow,0.7076923076923077,6,A drama about the battle between people for love and revenge.,Unknown,Sin Da-eun,Lee Jae-hwang,2017,2018,['\\N'],['\\N'],tt7904920,0.03545359749739312,"https://m.media-amazon.com/images/M/MV5BZWExNThhZDAtMDZjYy00Nzk2LTllZDAtOThlYjVlMzdhMmZhXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Woomanna,0.7384615384615384,5,"K-Drama starring some of the members of girl group Loona revolving around campus romance and friendships with the third season focused on subgroup Odd Eye Circle. Also known in English as ""Do You Remember When We First Met?""",Unknown,ViVi,HeeJin,2017,2018,['\\N'],['\\N'],tt15383038,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BYWQ2YWE4MGMtYzQ4YS00MTJkLTg2MGUtYWYwNzNhNzQ3NjNjXkEyXkFqcGc@._V1_QL75_UY266_CR91,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Love in Black Hole,0.5692307692307693,6,"Tells the story of a college student named Eun Ha, who one day receives an anonymous love letter through a supernatural portal - the white hole. Intrigued by the unfathomable worlds that lay beyond the farthest reaches of the galaxy, Shim Eun Ha (Seola) is an astronomy and space science major with an insatiable curiosity and a well-developed imagination. With a mind always open to the infinite possibilities of the universe, Eun Ha is able to see and imagine things that others can't. Which is why the discovery of a strange spot on the ceiling of her home inspires her to create a rather unique theory.",Unknown,Unknown,Unknown,2021,2021,['\\N'],['\\N'],tt32514472,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BOTUwZDVkMTItYWI4Mi00YjU3LWEyM2MtZmQxZGUyMGYyYzJjXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stormy Woman,0.3076923076923077,7,"Jung-Im is a happily married housewife and mother. Unfortunately, a former high school classmate's jealousy triggers a cataclysmic series of events that leaves Jung-Im's family in ruins.",Unknown,Lee Joo-Sil,Park Seon-yeong,2014,2015,['Joo-Young Eun'],"['Lee Min-soo', 'Seung-Yul Oh']",tt5690194,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BYjM4NzQzNzktZTYzYy00ZWJkLTg4NGItNmU1NWE1ZTI5NWY3XkEyXkFqcGc@._V1_QL75_UY266_CR88,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Robocar POLI SongSong Museum,0.15384615384615385,8,Robocar POLI rescue team gathers here at SongSong Museum where the beloved songs by children in the world are stored. Which song will Melody Tower bring you today?,Unknown,Jason Griffith,Marc Thompson,2020,2020,['\\N'],['JunYoung Eom'],tt15793112,0.006256517205422314,"https://m.media-amazon.com/images/M/MV5BNzI0MjVjNjMtMGYzOS00ZjgxLTk5ZWUtY2ZlYjk4NGZjNDIyXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Irene's Work & Holiday,0.8153846153846155,81,The sweetest vacation in the world is a trip after work. Irene's professional daily life is shown in a unique way and new aspects of her travels. 'Work and Holiday' shows the raw Irene that has never been shown before.,Unknown,Bae Joo-hyun,Unknown,2022,\N,['\\N'],['Jin Sun-mi'],tt21483746,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BMDI3MzQ1NTUtMWEyYS00YmQ1LTg5OTMtZGRmNWMyZWJjNzg2XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
It's Dangerous Beyond the Blanket,0.7384615384615384,45,"Some people like to stay at home doing nothing; these people are nicknamed ""Homebody"". However, five homebody celebrities join this show to stay together and spend a holiday. Actor Lee Sang Woo, Kang Daniel of Wanna One, Yong Jun Hyung of Highlight, Xiumin of Exo, and Singer Park Jae Jung move into the same house for a vacation. Will they be able to get along together?",Unknown,Unknown,Unknown,2017,\N,['\\N'],['\\N'],tt7836794,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BYmZjNGZmNjUtZjQ0OC00NDBmLTkzNTEtNTFmNmQyOWUyNzU3XkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Heroes,0.8769230769230768,33,South Korean variety show that features 12 female celebrities competing in various games and missions to decide who is the most popular among them.,Unknown,Unknown,Unknown,2010,2011,['\\N'],['\\N'],tt3112688,0.07194994786235663,"https://m.media-amazon.com/images/M/MV5BMmJmYTA3ODEtNGRhYS00N2U0LWI5MDUtM2ZlMmZmODZkN2JjXkEyXkFqcGc@._V1_QL75_UY266_CR115,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Broke Rookie Star,0.6153846153846155,25,A growing comedy-drama depicting the salty daily life of an idol who suffers from hardships despite rising to stardom.,Unknown,Moon Ji-hoo,Sang Lee,2022,2022,['Seong Jin Kim'],"['Kim Hyun Soo', 'Hyun-Soo Kim']",tt20225306,0.01772679874869656,"https://m.media-amazon.com/images/M/MV5BYmEyMTFmNDUtYzkwNC00OGI4LWJjYjQtZTJmMGE4ZjAyZTdhXkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
